longitude,latitude,adcode,province,district,address
105.96467,37.964330000000004,640381,宁夏回族自治区,青铜峡市,宁夏回族自治区吴忠市青铜峡市大坝镇立大公路
105.8505,36.916,640324,宁夏回族自治区,同心县,宁夏回族自治区吴忠市同心县兴隆乡王团村
106.46799999999999,36.70333,640324,宁夏回族自治区,同心县,宁夏回族自治区吴忠市同心县张家塬乡
106.05133,36.895830000000004,640324,宁夏回族自治区,同心县,宁夏回族自治区吴忠市同心县王团镇倒黄路
106.235,36.7805,640324,宁夏回族自治区,同心县,宁夏回族自治区吴忠市同心县预旺镇扁保川
107.3125,37.64217,640323,宁夏回族自治区,盐池县,宁夏回族自治区吴忠市盐池县青山乡
106.21417,37.45467,640303,宁夏回族自治区,红寺堡区,宁夏回族自治区吴忠市红寺堡区红寺堡开发区太阳山镇柳泉乡
106.31083,37.508,640303,宁夏回族自治区,红寺堡区,宁夏回族自治区吴忠市红寺堡区红寺堡开发区太阳山镇G2012定武高速
106.6425,37.4455,640302,宁夏回族自治区,利通区,宁夏回族自治区吴忠市利通区太阳山开发区304省道
106.483,38.76267,640221,宁夏回族自治区,平罗县,宁夏回族自治区石嘴山市平罗县姚伏镇109国道
106.47183,39.10517,640205,宁夏回族自治区,惠农区,宁夏回族自治区石嘴山市惠农区简泉农场桃柴圪垯
106.28833,38.22167,640181,宁夏回族自治区,灵武市,宁夏回族自治区银川市灵武市梧桐树乡滨河大道
106.7655,37.76433,640181,宁夏回族自治区,灵武市,宁夏回族自治区银川市灵武市马家滩镇双毛头
106.64433,38.207170000000005,640181,宁夏回族自治区,灵武市,宁夏回族自治区银川市灵武市宁东镇金虹饭庄
105.96017,38.75933,640122,宁夏回族自治区,贺兰县,宁夏回族自治区银川市贺兰县洪广镇北马莲沟
94.2135,37.740829999999995,632825,青海省,海西蒙古族藏族自治州直辖,青海省海西蒙古族藏族自治州海西蒙古族藏族自治州直辖柴旦镇
93.97017,38.471000000000004,632825,青海省,海西蒙古族藏族自治州直辖,青海省海西蒙古族藏族自治州海西蒙古族藏族自治州直辖柴旦镇
94.36332999999999,38.038830000000004,632825,青海省,海西蒙古族藏族自治州直辖,青海省海西蒙古族藏族自治州海西蒙古族藏族自治州直辖柴旦镇
93.66833,37.691,632825,青海省,海西蒙古族藏族自治州直辖,青海省海西蒙古族藏族自治州海西蒙古族藏族自治州直辖柴旦镇
95.82333,38.26967,632825,青海省,海西蒙古族藏族自治州直辖,青海省海西蒙古族藏族自治州海西蒙古族藏族自治州直辖柴旦镇
95.48017,37.81967,632825,青海省,海西蒙古族藏族自治州直辖,青海省海西蒙古族藏族自治州海西蒙古族藏族自治州直辖柴旦镇
95.46432999999999,37.581669999999995,632825,青海省,海西蒙古族藏族自治州直辖,青海省海西蒙古族藏族自治州海西蒙古族藏族自治州直辖柴旦镇
94.85333,37.657669999999996,632825,青海省,海西蒙古族藏族自治州直辖,青海省海西蒙古族藏族自治州海西蒙古族藏族自治州直辖柴旦镇
94.90767000000001,37.4605,632825,青海省,海西蒙古族藏族自治州直辖,青海省海西蒙古族藏族自治州海西蒙古族藏族自治州直辖柴旦镇
95.37133,37.19267,632825,青海省,海西蒙古族藏族自治州直辖,青海省海西蒙古族藏族自治州海西蒙古族藏族自治州直辖锡铁山镇
94.4575,37.714670000000005,632825,青海省,海西蒙古族藏族自治州直辖,青海省海西蒙古族藏族自治州海西蒙古族藏族自治州直辖柴旦镇
94.82183,37.931,632825,青海省,海西蒙古族藏族自治州直辖,青海省海西蒙古族藏族自治州海西蒙古族藏族自治州直辖柴旦镇
95.69467,37.468,632825,青海省,海西蒙古族藏族自治州直辖,青海省海西蒙古族藏族自治州海西蒙古族藏族自治州直辖柴旦镇
95.38217,37.37167,632825,青海省,海西蒙古族藏族自治州直辖,青海省海西蒙古族藏族自治州海西蒙古族藏族自治州直辖锡铁山镇
94.33082999999999,38.4525,632825,青海省,海西蒙古族藏族自治州直辖,青海省海西蒙古族藏族自治州海西蒙古族藏族自治州直辖柴旦镇
94.68167000000001,37.56633,632825,青海省,海西蒙古族藏族自治州直辖,青海省海西蒙古族藏族自治州海西蒙古族藏族自治州直辖柴旦镇
94.89017,38.293330000000005,632825,青海省,海西蒙古族藏族自治州直辖,青海省海西蒙古族藏族自治州海西蒙古族藏族自治州直辖柴旦镇
98.67099999999999,38.11717,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县龙门乡
97.77417,38.304669999999994,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县苏里乡
98.56267,37.86833,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县阳康乡
98.66417,37.415169999999996,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县生格乡
98.55517,37.86383,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县阳康乡
97.40917,39.106,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县苏里乡
98.041,37.725500000000004,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县生格乡
99.02217,37.30967,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县新源镇412县道
99.05517,37.134170000000005,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县新源镇茶木康莱
99.25917,37.536,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县织合玛乡
98.31267,38.4905,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县苏里乡
99.131,37.21183,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县新源镇哈子沟
98.611,37.30833,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县生格乡
98.846,38.201330000000006,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县龙门乡
98.3505,38.1655,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县苏里乡
98.06167,37.658,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县生格乡
98.518,37.285830000000004,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县生格乡
98.15633000000001,38.15967,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县苏里乡
98.07133,38.05217,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县阳康乡
97.9505,38.555499999999995,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县苏里乡
98.756,37.73417,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县龙门乡
98.46767,37.6575,632823,青海省,天峻县,青海省海西蒙古族藏族自治州天峻县生格乡
96.38799999999999,35.76433,632822,青海省,都兰县,青海省海西蒙古族藏族自治州都兰县宗加镇
97.50267,36.11133,632822,青海省,都兰县,青海省海西蒙古族藏族自治州都兰县巴隆乡
97.94083,35.29083,632822,青海省,都兰县,青海省海西蒙古族藏族自治州都兰县香加乡
95.818,36.663329999999995,632822,青海省,都兰县,青海省海西蒙古族藏族自治州都兰县宗加镇
96.51433,35.93667,632822,青海省,都兰县,青海省海西蒙古族藏族自治州都兰县宗加镇
96.17582999999999,36.8075,632822,青海省,都兰县,青海省海西蒙古族藏族自治州都兰县宗加镇
98.93633000000001,36.2175,632822,青海省,都兰县,青海省海西蒙古族藏族自治州都兰县夏日哈镇
96.30799999999999,36.022999999999996,632822,青海省,都兰县,青海省海西蒙古族藏族自治州都兰县宗加镇
96.50433,35.63333,632822,青海省,都兰县,青海省海西蒙古族藏族自治州都兰县宗加镇
95.956,36.271,632822,青海省,都兰县,青海省海西蒙古族藏族自治州都兰县宗加镇
97.781,35.83133,632822,青海省,都兰县,青海省海西蒙古族藏族自治州都兰县香加乡
98.31416999999999,35.75417,632822,青海省,都兰县,青海省海西蒙古族藏族自治州都兰县沟里乡
96.52383,35.61417,632822,青海省,都兰县,青海省海西蒙古族藏族自治州都兰县宗加镇
97.01967,36.113330000000005,632822,青海省,都兰县,青海省海西蒙古族藏族自治州都兰县宗加镇
97.82517,35.76133,632822,青海省,都兰县,青海省海西蒙古族藏族自治州都兰县香加乡
95.59416999999999,36.842999999999996,632822,青海省,都兰县,青海省海西蒙古族藏族自治州都兰县宗加镇
98.32217,36.77267,632821,青海省,乌兰县,青海省海西蒙古族藏族自治州乌兰县柯柯镇
98.08917,37.166669999999996,632821,青海省,乌兰县,青海省海西蒙古族藏族自治州乌兰县柯柯镇
97.96583,37.13017,632821,青海省,乌兰县,青海省海西蒙古族藏族自治州乌兰县柯柯镇
97.155,36.53383,632821,青海省,乌兰县,青海省海西蒙古族藏族自治州乌兰县柯柯镇
97.61167,36.5435,632821,青海省,乌兰县,青海省海西蒙古族藏族自治州乌兰县柯柯镇
98.5185,36.65517,632821,青海省,乌兰县,青海省海西蒙古族藏族自治州乌兰县柯柯镇
91.61133,37.47217,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇
93.9725,38.12017,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市冷湖镇
90.84333,37.97417,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇
91.58967,37.7425,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇
91.91799999999999,38.31333,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇
91.76583000000001,38.09383,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇
93.0735,39.03183,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市冷湖镇
91.90350000000001,38.86967,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇
90.86749999999999,38.32083,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇狮子沟
92.35182999999999,38.56133,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市冷湖镇
93.40917,37.963330000000006,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市冷湖镇
90.76467,38.06017,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇
92.89332999999999,37.71217,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇
93.03667,37.78417,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇
93.30933,38.57583,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市冷湖镇
92.37467,38.63183,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市冷湖镇
91.90333000000001,38.683,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇
92.95167000000001,37.86217,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇
92.89017,38.32083,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市冷湖镇
91.625,38.1075,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇
92.9375,39.025999999999996,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市冷湖镇
91.3925,37.541000000000004,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇
90.97382999999999,38.5385,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇
91.16132999999999,37.46217,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇
91.3055,38.708830000000006,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇
93.10849999999999,38.31767,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市冷湖镇
92.91417,38.842169999999996,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市冷湖镇
94.08467,38.27133,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市冷湖镇
90.83833,38.06433,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇
93.21433,38.20667,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市冷湖镇
90.588,37.738,632803,青海省,茫崖市,青海省海西蒙古族藏族自治州茫崖市花土沟镇
97.616,37.29,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市尕海镇扎布萨尔腾格里格
96.318,37.451,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市怀头他拉镇S20德小高速
96.66517,37.18967,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市怀头他拉镇
97.31267,38.490829999999995,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市柯鲁柯镇
96.55082999999999,38.171,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市怀头他拉镇
96.71833,37.8105,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市怀头他拉镇
96.66333,36.95667,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市怀头他拉镇
96.60182999999999,37.3675,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市怀头他拉镇
96.46183,37.337669999999996,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市怀头他拉镇
97.93350000000001,37.36217,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市蓄集乡
96.5455,38.10267,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市怀头他拉镇
95.82433,37.93767,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市怀头他拉镇
95.93833000000001,37.785000000000004,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市怀头他拉镇查干陶哈
96.475,37.6825,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市怀头他拉镇
96.59333,37.309999999999995,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市怀头他拉镇
97.08217,37.26967,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市柯鲁柯镇
96.83082999999999,38.2175,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市柯鲁柯镇
96.75467,38.11167,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市柯鲁柯镇
97.43767000000001,38.315000000000005,632802,青海省,德令哈市,青海省海西蒙古族藏族自治州德令哈市蓄集乡
90.58082999999999,34.76167,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
91.0455,33.18967,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇
93.03217000000001,36.19383,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市乌图美仁乡
92.2835,34.18917,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇
93.55467,36.4235,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
91.71433,34.21017,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇
90.9575,33.56183,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇
93.72582999999999,36.821000000000005,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市乌图美仁乡
93.58417,36.01967,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇加祖塔土
92.36349999999999,34.19167,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇
90.363,34.8305,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
94.031,36.85267,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
95.29333,36.53083,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
94.22466999999999,36.54133,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
91.9085,36.456,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市乌图美仁乡
94.16682999999999,36.5225,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
92.7935,36.1505,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
91.76767000000001,36.62333,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市乌图美仁乡
94.07133,36.882670000000005,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
93.41717,36.1705,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
94.54267,36.88833,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
90.66517,34.667669999999994,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
92.508,34.08517,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇
94.40467000000001,36.904669999999996,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
92.65467000000001,37.419999999999995,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市乌图美仁乡
93.2855,36.671,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市乌图美仁乡
93.73083,35.888830000000006,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
92.05183,33.2875,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇
91.81767,33.47517,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇
92.59582999999999,33.416,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇
94.64267,37.015499999999996,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市察尔汗工行委
91.85633,34.40217,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇
91.62333,36.633,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市乌图美仁乡
91.56099999999999,36.32217,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市乌图美仁乡
91.93050000000001,34.03267,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇扎格碎堆陇
92.70467000000001,33.11133,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇
95.2505,35.89217,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
92.11516999999999,33.2405,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇
91.553,36.566,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市乌图美仁乡
94.611,37.08133,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市察尔汗工行委
91.115,34.58383,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
92.69433000000001,33.769169999999995,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇
92.01433,33.02183,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇
92.711,36.7455,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市乌图美仁乡
95.02217,36.41267,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇北连接线
93.73467000000001,37.301669999999994,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市乌图美仁乡
91.90167000000001,33.408,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇
92.27600000000001,36.321830000000006,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市乌图美仁乡
94.07217,36.4605,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
92.38467,36.16833,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市乌图美仁乡
89.86332999999999,34.45333,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇
94.01267,37.23883,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市察尔汗工行委
94.393,37.44083,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市察尔汗工行委
94.72349999999999,36.7825,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
90.91132999999999,34.365500000000004,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇
92.25933,36.70767,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市乌图美仁乡
94.14466999999999,36.11517,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
89.815,34.03217,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇
94.57417,37.4075,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市察尔汗工行委
91.84582999999999,34.0905,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市唐古拉镇加琼
94.706,36.31083,632801,青海省,格尔木市,青海省海西蒙古族藏族自治州格尔木市郭勒木德镇
94.88467,35.46417,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县叶格乡
95.17217,34.78933,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县叶格乡
95.91467,35.31767,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县麻多乡
95.8305,35.053,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县秋智乡
95.21333,34.91833,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县叶格乡曲玛拉则浪百
94.14,35.295,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县曲麻河乡
96.78333,35.21267,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县麻多乡
96.41517,35.44267,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县麻多乡
93.81633000000001,34.61267,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县曲麻河乡
96.36582999999999,34.04517,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县约改镇格青
96.2805,34.87517,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县麻多乡
94.9755,35.522169999999996,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县叶格乡
96.13266999999999,34.53467,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县秋智乡
96.58183,33.66467,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县巴干乡
93.16382999999999,34.7535,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县曲麻河乡
96.16417,34.06517,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县约改镇布浦荣
94.36683,35.40183,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县曲麻河乡
95.5885,34.38667,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县叶格乡
94.89332999999999,34.87383,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县曲麻河乡
96.96517,35.15833,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县麻多乡
94.32300000000001,34.913329999999995,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县曲麻河乡
95.56017,34.86,632726,青海省,曲麻莱县,青海省玉树藏族自治州曲麻莱县秋智乡
95.86933,32.62183,632725,青海省,囊谦县,青海省玉树藏族自治州囊谦县觉拉乡
89.68583000000001,36.0385,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
91.3825,35.04267,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
91.43717000000001,35.81167,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
92.06183,35.821000000000005,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
92.0235,35.0625,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
90.636,35.151669999999996,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
92.53433,35.531,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
92.56667,34.36467,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
90.55583,35.33833,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
92.61582999999999,35.808499999999995,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
93.02217,35.56183,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
94.18350000000001,33.966,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
89.591,35.37183,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
92.80417,34.76883,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
92.01517000000001,35.52133,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
94.75717,33.941,632724,青海省,治多县,青海省玉树藏族自治州治多县多彩乡
92.16183000000001,34.65933,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡苟弄俄陇
91.16167,34.86767,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
90.56167,35.05083,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
95.53633,33.54383,632724,青海省,治多县,青海省玉树藏族自治州治多县多彩乡
93.0885,34.2155,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡通天河
89.49433,35.237669999999994,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
93.71432999999999,33.77417,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
92.75717,35.61833,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
92.79517,33.695,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
95.18583000000001,34.14267,632724,青海省,治多县,青海省玉树藏族自治州治多县多彩乡
92.38682999999999,35.33883,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
92.1155,34.88683,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
93.56217000000001,35.42333,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
91.11717,34.86433,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
92.086,34.96183,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
91.75383,34.66083,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
93.5125,34.169669999999996,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
94.81433,33.93217,632724,青海省,治多县,青海省玉树藏族自治州治多县多彩乡
93.10417,34.07217,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
93.23383,35.4235,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
90.655,35.14267,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
90.97466999999999,35.835499999999996,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
91.72382999999999,34.706830000000004,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡巴音多宝曲
93.39466999999999,35.610170000000004,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
91.53717,34.921,632724,青海省,治多县,青海省玉树藏族自治州治多县索加乡
97.14217,33.888000000000005,632723,青海省,称多县,青海省玉树藏族自治州称多县清水河镇
97.11099999999999,33.656,632723,青海省,称多县,青海省玉树藏族自治州称多县珍秦镇东可日宗
97.0835,33.45217,632723,青海省,称多县,青海省玉树藏族自治州称多县称文镇庆隆喀
97.28967,33.13833,632723,青海省,称多县,青海省玉树藏族自治州称多县拉布乡且隆
96.90050000000001,34.0705,632723,青海省,称多县,青海省玉树藏族自治州称多县扎朵镇盖玛鄂童
97.45967,33.38167,632723,青海省,称多县,青海省玉树藏族自治州称多县珍秦镇尼阿通
97.34267,33.48583,632723,青海省,称多县,青海省玉树藏族自治州称多县珍秦镇贡色日
96.91432999999999,34.333,632723,青海省,称多县,青海省玉树藏族自治州称多县扎朵镇
97.73383,33.38967,632723,青海省,称多县,青海省玉树藏族自治州称多县珍秦镇
97.65883000000001,33.36217,632723,青海省,称多县,青海省玉树藏族自治州称多县珍秦镇
96.911,34.49183,632723,青海省,称多县,青海省玉树藏族自治州称多县扎朵镇
94.78183,32.62,632722,青海省,杂多县,青海省玉树藏族自治州杂多县结多乡霞任玛
93.78633,32.919329999999995,632722,青海省,杂多县,青海省玉树藏族自治州杂多县查旦乡
94.31183,32.866,632722,青海省,杂多县,青海省玉树藏族自治州杂多县阿多乡
