product_id,product_title,product_level,product_type,travel_day,product_price,departure_code,des_city_code,toursim_tickets_type,shop_id
210770009,<青岛-蓬莱-烟台-威海4日游>北京出发双高，青岛海景or三星，登陆青岛，下载美好，海上观光 ，仙境蓬莱，幸福威海,5,Y002,4天3晚,1753.0,110000,371000,03001,9d92367ce0d61cf9bb6b1e3ce6334e63
210015650,<龙潭峡大峡谷汽车1日游>网红吊桥、休闲山水,5,Y002,1天,109.0,410100,410300,03001,97835238c045b2d31a231931338d2f9b
210608248,<泰安云海休闲商务酒店2日自由行>火车票自选，房型/门票任选 曲阜三孔/ 泰山/徂徕山滑雪场/温泉城/岱庙/皮影戏/泰山地下大裂谷/盐海神汤/天池温泉,5,Y006,2天1晚,875.0,110000,370900,03001,-1
210677138,<浙江杭州第一世界大酒店-自驾2日游>浪浪浪水公园/杭州乐园/烂苹果乐园3选1 双人/两大一小套餐任选,5,Y006,2天1晚,691.0,310000,330100,03001,-1
210042970,<宜昌-神农架-新三峡-高峡平湖号游船-三峡大坝3日游>船进更舒适自由，无购物，畅游原味西陵峡，走进神秘北纬30度，探秘华中屋脊,5,Y002,3天2晚,738.0,420500,420500,03001,6cc6b7ae6b398bc1a3d159daeb19c5a5
210580963,<团体定制 桂林-阳朔-大漓江-龙脊梯田双飞4日游>途牛订制，桂林2晚五星住宿，特色用餐，含遇龙河竹筏、印象刘三姐，8人起精品团,5,Y002,4天3晚,2081.0,110000,450300,03001,8f6b18b164f4cf5331c3f1559cb48ed8
210758519,<江苏3日游>苏北十大碗，十二道风味，苏北十六宴，海鲜自助，宿格拉菲特国际大酒店 ，纯玩无购物,5,Y002,3天2晚,599.0,310000,320600,03001,1d3a9812e15e7d1e32ac7d83c5db717e
210598350,<海南三亚国光豪生双飞3-8日自由行>臻选三亚湾国际五星临海海景酒店，畅游4500平泳池，享酒店网红打卡点旅拍，3分钟直达沙滩,5,Y006,5天4晚,1694.0,110000,460200,03001,-1
210615346,<桂林-阳朔-漓江汽车4日游>20人小团/2晚阳朔/1晚大公馆/DIY骑行/四星船/遇龙河/银子岩/世外/古东瀑布/象山,5,Y002,4天3晚,1729.0,450300,450300,03001,06bc2db8c1d0f1f082042ebf80171123
210665323,<青岛3日游>连住2晚商务酒店  含（萌太奇四合一馆 极地海洋）吃海鲜 逛沙滩,5,Y002,3天2晚,599.0,320100,370200,03001,69f0ad97392e461dde791f91fb788e42
210679461,<杭州巴士自由行2-3日游>宿宋城千古情主题酒店（杭州西湖店）（宋城、宋城千古情1票全含） 可加选西湖三绝(4人起订1单1团)1日小包团/杭州当地1日参团,5,Y006,2天1晚,356.0,330100,330100,03001,-1
210768678,<团体定制 成都-熊猫基地-川菜博物馆-黄龙溪-磁器口-解放碑双飞6日游>毕业旅行之麻辣双城亲子游，撩熊猫、做川菜、捣糍粑，亲身体验巴渝文化,4,Y002,6天5晚,3685.0,110000,500000,03001,3fa0782d4e2195e09bba225173f8204e
210838647,<阳江海陵岛闸坡直通车2日游>畅玩敏捷黄金海岸私家海滩、水晶湖，新奇水上运动,5,Y002,2天1晚,239.0,440600,441700,03001,04b9c2ed2e4bb1179b7766ae17489a2b
210143267,<北戴河-承德避暑山庄-塞罕坝-坝上草原双高6日游>自营纯玩，全程商务酒店，海景旅拍，超8000人出游，4小时直达坝上，畅游2大草原/避暑山庄深度游,5,Y002,6天5晚,2299.0,310000,130300,03001,9ccad8ef2cac95571e925cd50ec1c33a
210507215,<大连老虎滩-旅顺-金石滩3日游>2晚商圈酒店，60元/人海鲜大咖，海洋公园5馆，帆船/渔船2次出海，棒棰岛，心悦岛赶海、紫色花海，璀璨夜景,5,Y002,3天2晚,788.0,210200,210200,03001,eacf8869873ba9964552298d543e5a5f
210193238,<横店2日游>清凉一夏,5,Y002,2天1晚,590.0,360100,330700,03001,2e40fdf6e1110824419b77fc42439374
210220588,<杭州-千岛湖中心湖区2日游>宿四星千岛湖海外海假日酒店 纯玩无购物 登梅峰观群岛 游5大岛屿  第二天可自行安排 景点可选,5,Y002,2天1晚,577.0,330100,330100,03001,e47258f584e43a72e5f346980e378878
210858745,<常州环球港邮轮酒店2日自驾游>双早+AB套餐2选1（A：2大1小萌宠动物园家庭票/B：港口小镇游乐园成人门票2张）+亲子课堂体验,5,Y006,2天1晚,659.0,310000,320400,03001,-1
210632886,<山东青岛+崂山风景区3日游>0购物，闹市四星高档酒店 ，门票全含，拒绝早起，崂山十二美景，漫步八大关/神秘海岛/青岛书房，好评如潮必玩,5,Y002,3天2晚,1072.0,370200,370200,03001,9d92367ce0d61cf9bb6b1e3ce6334e63
210671699,<黄山-西海大峡谷高铁动车2-3日自由行>宿山上标准间多种酒店自选+可加购门票,4,Y006,2天1晚,959.0,110000,341000,03001,-1
210770240,<南京+扬州+无锡+苏州+乌镇+杭州高铁4日游>0购物0自费，高铁直达，观瘦西湖，入狮子林，赏鼋头渚，品扬州早茶，话多彩江南,4,Y002,4天3晚,1154.0,330200,321000,03001,9ccad8ef2cac95571e925cd50ec1c33a
210097163,<青岛-金沙滩-蓬莱阁-烟台-威海刘公岛3日游>ins度假风，青岛海景or三星/舒适酒店，get赶海技能，唐岛湾骑行，感受甲午风情，世外桃源,5,Y002,3天2晚,698.0,370200,371000,03001,9d92367ce0d61cf9bb6b1e3ce6334e63
210745288,<清远2日游>玩转古龙峡全程漂流、古龙九瀑、食5自助餐、东方水韵24小时水疗SPA、入住东方水韵太空椅公共休息区,5,Y002,2天1晚,433.0,440100,441800,03001,4657cb9d6763ef0c2440fc3e2dcdb0d6
210505535,<黄山-宏村-屯溪老街3日游>1单1车1团，观黄山日出日落，品宏村徽派，1晚宿黄山山顶，1晚宿宏村特色客栈，2人起订,5,Y002,3天2晚,1716.0,341000,341000,03001,3b1eac8a2189abf574ce6fb9f8acf7aa
210610681,<哈尔滨火车3-7日自由行>铁路出行，精选伯爵/柏博/星河/科技/惟景酒店酒店，打卡巴洛克风情街，游玩圣索菲亚广场,4,Y006,4天3晚,2114.0,110000,230100,03001,-1
210767484,<宜昌-两坝一峡-三峡大坝-三峡人家2日游>特别安排1餐土家抬格子宴，三峡短途过船闸体验线路，畅游西陵峡，赏巴楚风情，纯玩不进店,4,Y002,2天1晚,467.0,420500,420500,03001,6cc6b7ae6b398bc1a3d159daeb19c5a5
210558918,<成都+重庆双飞6日自由行>3晚成都春熙路搭配2晚重庆解放碑，成都进重庆出，核心商圈酒店集结，游青都看熊猫，赏武隆天坑，川渝双城记,5,Y006,6天3晚,2140.0,110000,510100,03001,-1
210646910,<青岛极地海洋世界+黄岛金沙滩3日半自助游>1晚市中心近海 1晚西海岸五星海景酒店，亲子优选/专属私家沙滩区/道具全配备/赠送6重自助神器,4,Y002,3天2晚,860.0,370200,370200,03001,2bdd4185ee40aef67c691f82f24a5f97
210780477,<团体定制 广州从化-天湖CS-溪头村-果园采摘2日游>CS野战、徒步溪头村、采摘乐趣，一单一团，方案可调,5,Y002,2天1晚,480.0,440100,440100,03001,1f46868763ef13206c7ec56634f9eff8
210789025,<阳江阳西沙扒湾半自助2日游>住沙扒湾镇上民居或度假屋， 含往返巴士,4,Y002,2天1晚,147.0,440100,441700,03001,6faad0af905354ab9da84213dab6e56d
210019391,<黄山翡翠谷-九龙瀑半自助2日游>4至16人当地独立小包车 门票全含0购物 宿福人居客栈或同级（含早，九龙瀑旁）皖南山水休闲,4,Y002,2天1晚,283.0,320100,341000,03001,271f10ebe71aa9ea488aa27e463e2092
210646462,<北戴河-ClubMedJoyview黄金海岸度假村-高铁动车2-3日自由行>享精致度假，近孤独图书馆/阿那亚海边礼堂,4,Y006,2天1晚,3822.0,110000,130300,03001,-1
210584909,<成都-峨眉山2日游>含峨眉山门票、入住舒适型酒店，享受灵秀温泉，纯玩无购物，可提前选座,4,Y002,2天1晚,359.0,510100,511100,03001,03d35ddc251c65132713b6cdab27034b
210613390,<峨眉山-乐山-都江堰-青城山3日游>舒适版懒人游，登峨眉金顶，品乐山跷脚牛肉，夜憩半山，船游大佛，问道青城山，拜水都江堰,4,Y002,3天2晚,1018.0,510100,511100,03001,f3a48126a3395de41d1d05d5c14ef0ee
210794512,<无锡2日游>宿五星级金陵大饭店 免费游泳池/健身房 佛系拈花湾浪漫赏花、饮茶、抄经品禅行 享双人自助早餐 第二天行程DIY,5,Y002,2天1晚,328.0,310000,320200,03001,e0aa4092ec015f3a339073bb22aa358d
210014043,<苏州-上海-西塘-乌镇-西溪湿地-杭州3日游>美丽水乡,5,Y002,3天2晚,523.0,371300,320500,03001,f06f8722acbaa7afebf2433f96d8eb07
210853742,<青海湖-张掖-嘉峪关-敦煌莫高窟-新疆天池-喀纳斯双卧16日游>三省连线/景点覆盖全/炫彩喀纳斯/宿禾木赏晨曦/漫步胡杨林,4,Y002,16天15晚,6580.0,310000,620100,03001,6039434b649514c3a56878c5972e1ba5
210111077,<秦皇岛-山海关-南北戴河-黄金海岸3日游>当地参团 千人出游 热销线路 纯玩0套路 含唯美旅拍 电子精修照片 打卡网红圣地 体验帆船出海,4,Y002,3天2晚,588.0,130300,130300,03001,3d3b0ea7a3d677446ea4ec903fc4a4f6
210634211,<厦门亲子双飞3-6日自由行>亲子悦华/海悦山庄/中山路泰谷，亲子主题房，热带森林园林，城市森林之大自然博物馆，逗趣黑天鹅，儿童乐园，宝贝出行优选,4,Y006,4天3晚,1507.0,110000,350200,03001,-1
210471113,<杭州-乌镇-西塘3日游>情迷四西 纯玩0购物 赠西塘老茶会 打卡网红乌镇 心醉千年西塘 1车1导 千人出游 赠精美礼品1份 放心选购,4,Y002,3天2晚,498.0,330100,330100,03001,da7c6b1e42bad719caf23399ee0eb7ab
210492032,<南京中山陵-夫子庙-扬州瘦西湖2日游>纯玩无购物，入住快捷酒店，游名城扬州，沉醉在明朝与民国的旧时光里,5,Y002,2天1晚,602.0,320100,320100,03001,af8bb4f09df738ed3ffb246daa87323f
210129322,<浙江杭州-千岛湖梅地亚君澜度假酒店-自驾3日游>可加订千岛湖中心湖区/九龙溪漂流/金峰峡谷漂流等景区门票,4,Y006,3天2晚,1540.0,310000,330100,03001,-1
210646946,<青岛极地海洋世界+黄岛金沙滩4日半自助游>2晚市中心花园五星，1晚西海岸海景五星酒店，亲子优选/私家沙滩区/道具全配备/6重自助神器,4,Y002,4天3晚,1460.0,370200,370200,03001,2bdd4185ee40aef67c691f82f24a5f97
210835046,<常州1日游>门票全含（天目湖竹海漂流 ）  体验有惊无险的自然生态漂流,5,Y002,1天,125.0,320100,320400,03001,69f0ad97392e461dde791f91fb788e42
210028286,<安吉2日游>游玩中国大竹海  中南百草园 夜游梦幻hello Kitty乐园 赠送湿地竹海漂流,5,Y002,2天1晚,478.0,320100,330500,03001,a277922f612b72c1406e898cdce4f6a6
210376553,<河南-云台山-龙门石窟-少林寺-开封高卧5日游>暑期预售，郑州2晚地标五星指定国贸或建国，纯玩0购物，品少林素斋，管家式导游，上海往返,4,Y002,5天4晚,2149.0,310000,410200,03001,6924c77a4ed2e475484049949cc3b871
210484473,<桂林-阳朔-兴坪漓江-遇龙河-银子岩-象鼻山-靖江王府-世外桃源汽车3日游>专车专导/20元背景/三5A齐玩/60标澳门酒家,4,Y002,3天2晚,519.0,450300,450300,03001,06bc2db8c1d0f1f082042ebf80171123
210043023,<秦始皇兵马俑-华清宫-延安-壶口瀑布4日游>大秦帝国 免费接机 体验网红摔碗酒 听华阴老腔 看皮影戏  咆哮壶口 红色延安,4,Y002,4天3晚,823.0,610100,610600,03001,e34176bbe3b6a3760825ccab10b9e46b
210555949,<北京高飞5日游>20人爸妈轻松省心游，全程高档酒店，0购物0自费，7正餐全含，什刹海享摇橹船茶歇，赠奥运杂技，24h接送,4,Y002,5天4晚,3063.0,310000,110000,03001,24c0f438c12a21f1496dcef368022cc8
210507797,<木兰围场-塞罕坝森林公园-乌兰布统坝上草原双汽3日游>含半天越野 深度寻迹2大草原 观尚海纪念林 弘扬塞罕坝精神 炭烤全羊 星空篝火 退改拼住无忧,5,Y002,3天2晚,469.0,110000,150400,03001,faf6fddd19f740f6dfbf91700ace0a08
210040347,<西安-兵马俑-华清宫-乾陵-法门寺2日游>西安广成/温德姆酒店，夜游大唐不夜城，佛文化演出法门往事/素心过堂素斋，含接或送,4,Y002,2天1晚,881.0,610100,610300,03001,1425b6e74aff21e4ea06f080d0bd09da
210638205,<浙江桐庐虎啸峡漂流2日游>纯玩0购物 （琴溪香谷 锦秀风水洞）速度与激情共存 探索神秘溶洞 含1早 激情漂流 清凉一夏 可升级酒店,4,Y002,2天1晚,388.0,310000,330100,03001,85b051a90140a40b89069f3540d4ba53
210659269,<浙江-舟山华发大酒店自驾2日游>可加订朱家尖/普陀山景区门票  距离普陀客运站仅需5分钟路程,5,Y006,2天1晚,302.0,310000,330900,03001,-1
210116179,<山西壶口-平遥-乔家-五台山-悬空寺-云冈双卧7日游>0购物， 上海往返，夜宿一晚平遥古镇，3大特色餐，满60周岁报名可退290元,5,Y002,7天4晚,2476.0,310000,140200,03001,9ccad8ef2cac95571e925cd50ec1c33a
210645650,<南京汤山温泉房车营地自驾2-3日游>亲子度假 相聚汤山 可自选7M/10M房车/独院温泉房车/木屋房型 可加订颐尚温泉/紫清湖温泉/汤山一号/百倍圣泉门票,5,Y006,2天1晚,308.0,310000,320100,03001,-1
210511537,<青岛-崂山3日游>升级五星luxury酒店 ，拒绝早起，打卡海军博物馆/八大关，五四广场/神秘海岛，让您不再多掏钱/玩转C位旅拍地,5,Y002,3天2晚,1373.0,370200,370200,03001,9d92367ce0d61cf9bb6b1e3ce6334e63
210463819,<云南昆明+大理+丽江四飞6日自由行>昆明进出，首尾昆明，中间搭配2晚大理+1晚丽江，多当地玩乐可选，全程DIY，畅游滇西北,5,Y006,6天1晚,2366.0,110000,530100,03001,-1
210483674,<武夷山-天游峰-九曲溪3日游>上海出发，又见武夷，宿舒适温馨酒店，含2特色正餐，可升级观看印象表演，接送无忧,5,Y002,3天2晚,1648.0,310000,350700,03001,e4f6ceecd1cd07921621741de7f4e2c5
210028541,<浙西-大明山3日游>大明山、太湖源5D玻璃吊桥、风之谷主题乐园畅玩、大龙湾、龙井峡漂流（128米垂直落差）  宿2晚上海故事龙岗山庄含2早4正特色农家餐,5,Y002,3天2晚,479.0,310000,330100,03001,9ccad8ef2cac95571e925cd50ec1c33a
210748176,<河南-郭亮-云台山-龙门-少林寺-开封卧高5日游>途牛自营25人内精致小团，体验挂壁公路，精选高档酒店，纯玩0购物，24H接站，上海往返,4,Y002,5天4晚,2159.0,310000,410200,03001,9ccad8ef2cac95571e925cd50ec1c33a
210465343,<洛阳3日自由行>高铁往返，宿洛阳克丽司汀酒店，连住2晚,4,Y006,3天2晚,1662.0,110000,410300,03001,-1
210641631,<普陀山-洛迦山-南海观音3日游>宁波进出  宿一晚朱家尖一晚普陀山渔家 含2早3正 岛内独立包车 聆听梵音 普陀山进香祈愿团,5,Y002,3天2晚,948.0,330200,330900,03001,aa82e1e0b4f9e4992c0c31167cde2a09
210537128,<峨眉山-乐山汽车2日游>观大佛，游峨眉山、赏圣象峨眉晚会，吃特色餐/豆腐宴/四川火锅/九大碗,5,Y002,2天1晚,533.0,510100,511100,03001,3b809f4eee86db99cc1167276e0e7649
210106861,<安吉自驾2日游>宿安吉竹博园开元度假村 另可加购藏龙百瀑/中国大竹海/中南百草原/安吉竹博园/杭州Hello Kitty乐园等景区门票,5,Y006,2天1晚,694.0,310000,330500,03001,-1
210657768,<山西-平遥古城-乔家大院-壶口瀑布2日游>自选王家大院，含特色剪纸含早餐，住平遥特色客栈）绝无强制消费,4,Y002,2天1晚,456.0,140100,140700,03001,c1d9ab559e4791d1ac4cca95dcaf7ea0
210804618,<清远2日游>挑战四项世界纪录古龙峡云天玻霸、国际漂流赛道、古龙九瀑、国家5A神秘瑰丽连州地下河、入住连州市区酒店,5,Y002,2天1晚,348.0,440100,441800,03001,8cda327f8aa0d30978a4afdc17a32f52
210568505,<无锡-周庄2日游>纯玩 游三国水浒城 蠡园 水乡周庄 纯玩0购物点,5,Y002,2天1晚,600.0,320100,320200,03001,3cd6c6f9d9cf5d10c69618f914319539
210600200,<海南三亚亚龙湾瑞吉酒店双飞3-8日自由行>万豪旗下豪华品牌，畅游1279平家庭遮阳泳池，享十大网红打卡点旅拍，暑期可选小精英夏令营，静谧海滨时光,4,Y006,5天4晚,1843.0,110000,460200,03001,-1
210524424,<山西云冈石窟-应县木塔-恒山-九龙壁2日游游>含云冈石窟电瓶车，含2正1早餐，0购物、自由选择、深度体验,4,Y002,2天1晚,599.0,140100,140600,03001,b0ff5a15fcddd09fe28cfaed79ff89d8
210024832,<青岛3日游>连住市中心五星汇泉王朝 出门即海水浴场 八大关步行10分钟 栈桥/劈材院10分钟车程 极地海洋/海博/金沙滩 门票全含绝无加点,5,Y002,3天2晚,988.0,320100,370200,03001,67668afa1313b5f30cfb4760ec4bf876
210028543,<千岛湖中心湖区-富春桃源-琴溪香谷2日游>住宿可升级，无自理景点，含千岛湖游船，周边指定地区免接送费哦,5,Y002,2天1晚,556.0,320500,330100,03001,271812f1fd1618f260b5e8124d0d416d
210674892,<桂林ClubMed地中海度假村双飞3-8日自由行>早订早优惠，山水主题乐园，融合法国度假理念，吃喝玩乐全含，私享假期，畅想自由，便利出行,5,Y006,3天2晚,1869.0,110000,450300,03001,-1
210681066,<无锡2日当地巴士自由行>宿拈花湾客栈 含拈花湾门票，3种套餐任选（君来波罗蜜多自助晚餐/禅食馆松竹/禅食馆套餐）,4,Y006,2天1晚,472.0,320200,320200,03001,-1
210505866,<杭州西湖-宋城-苏州拙政园-寒山寺-无锡三国城3日游>览苏州园林，处处精雕细琢，粉墙黛瓦，小桥流水，蕉肥竹瘦，感受不一样的苏州,4,Y002,3天2晚,609.0,320100,330100,03001,126c03e29518df2f9cda77eda83681b7
210603407,<无锡锦湖大酒店2-4日自驾游>毗邻灵山/拈花湾风景区  行程可选  另可加购拈花湾/灵山大佛/蠡园/三国城水浒城/鼋头渚/梅园等门票,5,Y006,2天1晚,273.0,310000,320200,03001,-1
210656480,<团体定制 疯狂水世界 瑞吉夏令营 三亚半自助双飞5日游>瑞吉夏令营，亚特兰蒂斯水世界，让暑假彻底疯起来，一单一团，方案可调,4,Y002,5天4晚,2450.0,420100,460200,03001,e8a82b4917b4edbac0ec7fe1d4a0e87c
210676923,"<苏州高铁动车2-3日自由行>宿热销酒店（吴宫泛太平洋酒店/苏州雅杰大酒店/维也纳国际酒店(苏州大学城店)),   单房/ 自助晚餐套餐可选",5,Y006,2天1晚,537.0,110000,320500,03001,-1
210638769,<上海迪士尼双飞3-6日自由行>鸿锦/周浦万达桔子水晶/浦东主题乐园万信/柏思特/客莱福诺富特自选，免费预约往返迪士尼限时接送，可增订迪士尼门票,4,Y006,3天2晚,1026.0,110000,310000,03001,-1
210750810,<北京-承德-坝上草原-古北水镇-司马台长城双高5日游>商务舱大巴，主题旅拍，五星住宿，畅游五城（玩马镇/穿草原/观承德/游古北/登长城）,5,Y002,5天4晚,2759.0,320100,130800,03001,aa827fb69075fb293e11668b0e2dbea4
210812167,<西藏林芝+大峡谷+南迦巴瓦峰+巴松措+卡定沟2日游>商务车小团 0购物 石锅鸡 时间有限 风光无限,5,Y002,2天1晚,1284.0,540100,540100,03001,63794ad7cb7812cdbb97c4a9bda02b5d
210080272,<青岛-崂山2日游>一天沿海著名地标玩个够，一天登崂山特色体验，2餐特色，1晚舒适酒店，0购可接送,4,Y002,2天1晚,387.0,370200,370200,03001,c72dd2650181f091f023aa251ac1f99f
210410695,<北京双飞5日自由行>宿西直门及北京展览馆地区酒店，行程自由，深度体验古都风韵,5,Y006,5天4晚,2065.0,140100,110000,03001,-1
210515248,<野三坡-十渡双汽车2日游>含玻璃栈道、漂流、竹筏一网打尽真正纯玩,4,Y002,2天1晚,401.0,130100,130600,03001,4345e82686d57067ea10ba49c2a9250a
210600581,<海南三亚胜意大酒店双飞3-8日自由行>一线海景，地处市区与三亚湾交接，交通便利，拥抱大海，漫步椰梦,4,Y006,5天4晚,1540.0,110000,460200,03001,-1
210648817,<苏州-昆山裕元花园酒店2-3日自驾游>免费停车场/室内恒温泳池 行程可选  可加购蒙特利亲子乐园门票 畅玩亲子乐园,5,Y006,2天1晚,594.0,310000,320500,03001,-1
210015963,<黄山-宏村3日游>暑期游黄山看日出云海、双世遗景点 一晚宿山上体验云海飘渺可观日出 一晚宿市区标间，门票全含，纯玩线路含2早餐,5,Y002,3天2晚,808.0,310000,341000,03001,27bd6dd788a4a1a0d6c7012c9d281ddd
210622993,<青岛-日照-黄岛汽车3日游>不走夜路、升级2晚酒店住宿 旅途不将就,5,Y002,3天2晚,436.0,410100,371100,03001,97835238c045b2d31a231931338d2f9b
210668909,<本溪水洞-凤凰山-鸭绿江2日游>住宿升级 0购物、0自费景点推荐 轻松出游,4,Y002,2天1晚,534.0,210200,210500,03001,5f8570309d75f9eb8b7d058a28603c81
210021702,<千岛湖3日游>连宿湖畔水上湖景酒店秀水舫，一览千岛秀水好风光，山湾湾挑战高空玻璃吊桥 送2早3午餐（湖景餐厅1588元千鱼宴+888元全鱼宴+10菜1汤）,5,Y002,3天2晚,411.0,310000,330100,03001,9ccad8ef2cac95571e925cd50ec1c33a
210072792,<桂林-阳朔-兴坪漓江-银子岩-图腾古道汽车3日游>阳朔全景 船游20元背景漓江取景地 广东导游,4,Y002,3天2晚,418.0,440100,450300,03001,6faad0af905354ab9da84213dab6e56d
210420755,<北京双飞2日自由行>游东方古都，长城故乡，宿后海、南锣鼓巷地区经济型酒店,5,Y006,2天1晚,1391.0,140100,110000,03001,-1
210639884,<张家界玻璃桥-袁家界-天门山-凤凰汽车4日游>专车专导 30人小团 臻品深度游 陆地头等舱巴士 一晚升级碧桂园 撒欢网红芙蓉镇,4,Y002,4天3晚,1840.0,430100,430800,03001,bde8ade8fa246f847839b271aa99ebe3
210480470,<桂林-漓江-阳朔-遇龙河-银子岩-世外桃源高铁4日游>广州往返 船筏戏水漓江  古东赏枫 攀瀑布  品椿记烧鹅/澳门酒家,4,Y002,4天3晚,1308.0,440100,450300,03001,23078f560558fe2189371676bd29eaec
210742318,<贵州黄果树-梵净山-荔波-西江千户苗寨-镇远双高6日游>贵阳进铜仁出/不走回头路/30人内舒适小团/夜宿西江感苗家生活,5,Y002,6天5晚,3075.0,320100,520400,03001,1c2a4e975b41f3758f09083ec74093f2
210788040,<惠州巽寮湾2日游>包含海之星游艇俱乐部游艇出海、华家班汽车特技表演、住海公园海景房，楼下就是沙滩，多景点游玩,4,Y002,2天1晚,359.0,440300,441300,03001,ca3ba091f3d30e727ffbd1817a8b0e53
210115369,<张家界国家森林公园-百龙天梯-天门山-玻璃栈道3日游>酒店上门接 二次入园深度游 宿一晚四星酒店 玻璃栈道or玻璃桥2选1 行程由您定,5,Y002,3天2晚,968.0,430800,430800,03001,13187022dfdc4a1981829564b85ddd02
210549736,<杭州-苏州2日游>深度纯玩 不进购物店 船游西湖 登雷峰塔顶 360度纵横西湖 观苏州皇家园林狮子林,4,Y002,2天1晚,512.0,310000,330100,03001,3cd6c6f9d9cf5d10c69618f914319539
210660547,<庐山-锦绣谷-含鄱口2日游>精致团0购物 含冰川漂流 双动含2餐 山上云海飞瀑 含苏轼石门涧 精品酒店含早 享云雾茶 暖心导游,4,Y002,2天1晚,455.0,360100,360400,03001,68488f7aad287607f8eab4ae40eb2f3c
210819635,<五台山2日游>朝圣祈福、含行程门票，含1早3正餐，赠送金刚结，导游讲解,4,Y002,2天1晚,253.0,140100,140900,03001,171722f6fb9ec6504599839a51c8ef28
210059211,<浙江-宁波2日游>嗨玩杭州湾室内水世界玩水不怕晒、畅享清爽夏日、网红万人沙滩摆拍晒朋友圈、宿远洲或伯豪酒店含早、享泳池健身房、过玩美假期,4,Y002,2天1晚,418.0,310000,330200,03001,8c740648bca32b4cff94e2635027a9b8
210613892,<张家界玻璃桥-天门山-玻璃栈道-凤凰古城3日游>专车专导 一晚入住碧桂园紫金花舍  乘高空长索道 走东方天空之路 品美食/观古镇  赏夜景,4,Y002,3天2晚,931.0,430100,430800,03001,bde8ade8fa246f847839b271aa99ebe3
210635435,<纯青岛-极地海洋世界3日游>甄选0购物，2晚连住万豪旗下威斯汀，含316元自助早，网红夜景/海上观光/黄岛金沙滩，海陆全方面玩遍,4,Y002,3天2晚,799.0,320100,370200,03001,67668afa1313b5f30cfb4760ec4bf876
210751929,<德清莫干山2日游>深呼吸负氧离子 莫干山度假圣地 劲凉亲子双漂（双溪竹海皮筏/竹筏） 逛新市古镇 门票全含0购物 宿商务含早可升级,4,Y002,2天1晚,360.0,320100,330500,03001,69f0ad97392e461dde791f91fb788e42
210629284,<北京高飞5日游>牛人自营价优质高，甄选连锁酒店4晚连住，故宫深度游3H（含珍宝馆），漫悠紫禁城不二之选，探索皇城历史遗韵，皇城美食地道京味儿,5,Y002,5天4晚,1915.0,310000,110000,03001,9ccad8ef2cac95571e925cd50ec1c33a
210677491,<厦门双飞4日自由行>渠道专享，超值抢先购，3晚泰谷豪华酒店，自助早餐可升级为自助午餐，中心地段畅享自由一厦,4,Y006,4天3晚,1823.0,321000,350200,03001,-1
210789865,<峨眉山金顶-乐山大佛-黄龙溪古镇-熊猫乐园-都江堰动车5日游>牛人全景/专车接送站/航空座椅头等舱/洲际智选酒店/1顿社会餐饮,5,Y002,5天4晚,2212.0,510100,511100,03001,cff92d555b526c8d2bb16d2f54a74307
210027832,<普陀山巴士2日跟团游>绍兴直达普陀山，免费配发无线收发耳麦讲解器，纯玩，零购物，宿普陀山景区内（珞珈驿站）独立卫浴，天天发班,5,Y002,2天1晚,389.0,330600,330900,03001,e0ebe1564d639041501f02c21f500cf2
210208404,[端午]<武当山-清江画廊动车3日游>武进宜出，十堰至武当山接站，门票船票全含  登武当之道  晨曦日出,4,Y002,3天2晚,1112.0,420100,420500,03001,b1e5ffbe05dc42c7bb3b8a31ab36dd06
210015839,<九华山-莲花佛国3日游>2晚宿山上，门票景交全含，全景祈福观光，巴士往返，领佛珠,5,Y002,3天2晚,565.0,310000,341700,03001,22167530fcea69cac3ee65bcc3a2602c
210112654,<壶口瀑布-洪洞大槐树-王家大院2日游>门票景交全含，纯玩不推自费，观尧帝故里华门，祁县、平遥、灵石高速口均可上人,4,Y002,2天1晚,413.0,140100,141000,03001,b0ff5a15fcddd09fe28cfaed79ff89d8
210162248,<京山鸳鸯溪漂流-美人谷双汽2日游>老少皆宜 船在水中漂 人在画中游,5,Y002,2天1晚,368.0,420100,420800,03001,a8dd5deef69f70d260ea38437f100cac
210690700,<五台山2日游>（可升级住寺庙）自营线 拒绝倒团转团 深度览精华寺庙 含金卡/明灯/小交通/3正1早 拜五爷求智慧文殊 特色朝圣之旅,4,Y002,2天1晚,253.0,140100,140900,03001,8fc49b3cfe76d456151c26409035d008
210522271,<重庆解放碑商圈4日自由行>精选解放碑商圈优质酒店，重庆CBD，美食集结地，美女如云，感受巴渝文化气息,4,Y006,4天3晚,1582.0,110000,500000,03001,-1
210646057,<五台山2-3日巴士自由行>含往返车位 多酒店以及门票可选 拜五爷 求安康 启智慧 做一次虔诚的信徒,5,Y006,2天1晚,237.0,110000,140900,03001,-1
210605321,<南京国际会议大酒店2-3日自驾游>酒店毗邻中山陵/南京海底世界 钟山景区园林式酒店 明孝陵/海底世界门票可加订,5,Y006,2天1晚,572.0,310000,320100,03001,-1
210612990,<陕西西安-兵马俑-华清宫-壶口瀑布2日游>西安商圈1晚住宿不去延安 兵马俑免费升级自助餐 专业导游 贴心服务 壶口当天往返西安  省时省力,4,Y002,2天1晚,773.0,610100,610100,03001,d6f6ac27a76b6e5a5f5d15823026b827
